INFO 2019-10-15 03:17:36,299 basehttp 124 "GET /test/ HTTP/1.1" 200 4
WARNING 2019-10-25 06:01:19,047 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:01:19,048 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:01:19,054 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:01:19,054 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:01:21,626 basehttp 124 "GET /list/157/1/?sort=hot HTTP/1.1" 200 11753
INFO 2019-10-25 06:01:21,643 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:21,644 basehttp 124 "GET /static/css/jquery.pagination.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:21,646 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:21,667 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:21,671 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:21,673 basehttp 124 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:21,673 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:21,674 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:21,675 basehttp 124 "GET /static/js/list.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:21,676 basehttp 124 "GET /static/js/jquery.pagination.min.js HTTP/1.1" 304 0
WARNING 2019-10-25 06:01:21,686 base 152 Not Found: /list/157/static/images/logo.png
WARNING 2019-10-25 06:01:21,688 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
WARNING 2019-10-25 06:01:21,697 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:01:21,711 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:01:21,712 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:01:21,713 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:01:22,706 basehttp 124 "GET /list/157/1/?sort=hot HTTP/1.1" 200 11753
INFO 2019-10-25 06:01:22,715 basehttp 124 "GET /static/css/jquery.pagination.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:22,716 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:22,727 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:22,730 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:22,731 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:22,803 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:22,805 basehttp 124 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:22,806 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:22,807 basehttp 124 "GET /static/js/list.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:22,809 basehttp 124 "GET /static/js/jquery.pagination.min.js HTTP/1.1" 304 0
WARNING 2019-10-25 06:01:22,815 base 152 Not Found: /list/157/static/images/logo.png
WARNING 2019-10-25 06:01:22,816 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
WARNING 2019-10-25 06:01:22,825 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:01:22,835 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:01:22,841 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:01:22,841 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:01:23,521 basehttp 124 "GET /list/157/1/?sort=hot HTTP/1.1" 200 11753
INFO 2019-10-25 06:01:23,538 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:23,541 basehttp 124 "GET /static/css/jquery.pagination.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:23,549 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:23,553 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:23,555 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:23,557 basehttp 124 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:23,559 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:23,564 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:23,571 basehttp 124 "GET /static/js/list.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:23,575 basehttp 124 "GET /static/js/jquery.pagination.min.js HTTP/1.1" 304 0
WARNING 2019-10-25 06:01:23,603 base 152 Not Found: /list/157/static/images/logo.png
WARNING 2019-10-25 06:01:23,604 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
WARNING 2019-10-25 06:01:23,605 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:01:23,606 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:01:23,624 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:01:23,625 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:01:24,103 basehttp 124 "GET /list/157/1/?sort=hot HTTP/1.1" 200 11753
INFO 2019-10-25 06:01:24,119 basehttp 124 "GET /static/css/jquery.pagination.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:24,123 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:24,129 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:24,130 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:24,143 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:24,148 basehttp 124 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:24,150 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:24,155 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:24,165 basehttp 124 "GET /static/js/list.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:24,167 basehttp 124 "GET /static/js/jquery.pagination.min.js HTTP/1.1" 304 0
WARNING 2019-10-25 06:01:24,173 base 152 Not Found: /list/157/static/images/logo.png
WARNING 2019-10-25 06:01:24,174 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
WARNING 2019-10-25 06:01:24,181 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:01:24,186 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:01:24,187 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:01:24,188 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:01:24,455 basehttp 124 "GET /list/157/1/?sort=hot HTTP/1.1" 200 11753
INFO 2019-10-25 06:01:24,490 basehttp 124 "GET /static/css/jquery.pagination.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:24,493 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:24,494 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:24,496 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:24,497 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:24,498 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:24,499 basehttp 124 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:24,500 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:24,507 basehttp 124 "GET /static/js/list.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:24,511 basehttp 124 "GET /static/js/jquery.pagination.min.js HTTP/1.1" 304 0
WARNING 2019-10-25 06:01:24,524 base 152 Not Found: /list/157/static/images/logo.png
WARNING 2019-10-25 06:01:24,524 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
WARNING 2019-10-25 06:01:24,532 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:01:24,533 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:01:24,545 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:01:24,545 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:01:25,237 basehttp 124 "GET /list/157/1/?sort=hot HTTP/1.1" 200 11753
INFO 2019-10-25 06:01:25,268 basehttp 124 "GET /static/css/jquery.pagination.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:25,276 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:25,277 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:25,277 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:25,280 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:25,281 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:25,282 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:25,283 basehttp 124 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:25,286 basehttp 124 "GET /static/js/jquery.pagination.min.js HTTP/1.1" 304 0
WARNING 2019-10-25 06:01:25,299 base 152 Not Found: /list/157/static/images/logo.png
INFO 2019-10-25 06:01:25,300 basehttp 124 "GET /static/js/list.js HTTP/1.1" 304 0
WARNING 2019-10-25 06:01:25,304 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
WARNING 2019-10-25 06:01:25,312 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:01:25,321 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:01:25,321 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:01:25,322 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:01:25,928 basehttp 124 "GET /list/157/1/?sort=hot HTTP/1.1" 200 11753
INFO 2019-10-25 06:01:25,955 basehttp 124 "GET /static/css/jquery.pagination.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:25,957 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:25,964 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:25,968 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:25,970 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:25,973 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:25,976 basehttp 124 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:25,977 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:25,979 basehttp 124 "GET /static/js/list.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:25,982 basehttp 124 "GET /static/js/jquery.pagination.min.js HTTP/1.1" 304 0
WARNING 2019-10-25 06:01:25,994 base 152 Not Found: /list/157/static/images/logo.png
WARNING 2019-10-25 06:01:26,010 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
WARNING 2019-10-25 06:01:26,020 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:01:26,029 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:01:26,030 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:01:26,030 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:01:44,528 basehttp 124 "GET /list/157/1/?sort=hot HTTP/1.1" 200 11753
INFO 2019-10-25 06:01:44,544 basehttp 124 "GET /static/css/jquery.pagination.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:44,546 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:44,552 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:44,553 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:44,554 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:44,555 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:44,555 basehttp 124 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:44,557 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:44,558 basehttp 124 "GET /static/js/list.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:44,559 basehttp 124 "GET /static/js/jquery.pagination.min.js HTTP/1.1" 304 0
WARNING 2019-10-25 06:01:44,573 base 152 Not Found: /list/157/static/images/logo.png
WARNING 2019-10-25 06:01:44,574 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
WARNING 2019-10-25 06:01:44,591 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:01:44,592 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:01:44,612 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:01:44,627 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:01:46,053 basehttp 124 "GET /list/157/1/?sort=hot HTTP/1.1" 200 11753
INFO 2019-10-25 06:01:46,072 basehttp 124 "GET /static/css/jquery.pagination.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:46,076 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:46,078 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-25 06:01:46,086 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:46,088 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:46,089 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:46,090 basehttp 124 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:46,092 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:46,093 basehttp 124 "GET /static/js/list.js HTTP/1.1" 304 0
INFO 2019-10-25 06:01:46,095 basehttp 124 "GET /static/js/jquery.pagination.min.js HTTP/1.1" 304 0
WARNING 2019-10-25 06:01:46,102 base 152 Not Found: /list/157/static/images/logo.png
WARNING 2019-10-25 06:01:46,103 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
WARNING 2019-10-25 06:01:46,112 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:01:46,122 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:01:46,121 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:01:46,123 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:01:51,779 basehttp 124 "GET /list/157/1/?sort=default HTTP/1.1" 200 11757
WARNING 2019-10-25 06:01:51,850 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:01:51,850 base 152 Not Found: /list/157/static/images/logo.png
WARNING 2019-10-25 06:01:51,861 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
WARNING 2019-10-25 06:01:51,862 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:01:51,860 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:01:51,863 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:01:53,130 basehttp 124 "GET /list/157/1/?sort=price HTTP/1.1" 200 11755
WARNING 2019-10-25 06:01:53,158 base 152 Not Found: /list/157/static/images/logo.png
WARNING 2019-10-25 06:01:53,158 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
WARNING 2019-10-25 06:01:53,199 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:01:53,214 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:01:53,216 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:01:53,218 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:01:53,943 basehttp 124 "GET /list/157/1/?sort=hot HTTP/1.1" 200 11753
WARNING 2019-10-25 06:01:54,008 base 152 Not Found: /list/157/static/images/logo.png
WARNING 2019-10-25 06:01:54,018 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:01:54,023 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:01:54,022 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
WARNING 2019-10-25 06:01:54,022 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:01:54,023 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:01:55,198 basehttp 124 "GET /list/157/1/?sort=default HTTP/1.1" 200 11757
WARNING 2019-10-25 06:01:55,252 base 152 Not Found: /list/157/static/images/logo.png
WARNING 2019-10-25 06:01:55,253 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
WARNING 2019-10-25 06:01:55,256 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:01:55,256 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:01:55,268 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:01:55,269 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:01:56,121 basehttp 124 "GET /list/157/1/?sort=price HTTP/1.1" 200 11755
WARNING 2019-10-25 06:01:56,182 base 152 Not Found: /list/157/static/images/logo.png
WARNING 2019-10-25 06:01:56,182 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
WARNING 2019-10-25 06:01:56,213 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:01:56,213 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:01:56,213 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:01:56,214 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:01:56,864 basehttp 124 "GET /list/157/1/?sort=hot HTTP/1.1" 200 11753
WARNING 2019-10-25 06:01:56,876 base 152 Not Found: /list/157/static/images/logo.png
WARNING 2019-10-25 06:01:56,882 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:01:56,882 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
WARNING 2019-10-25 06:01:56,894 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:01:56,889 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:01:56,896 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:01:57,918 basehttp 124 "GET /list/157/1/?sort=default HTTP/1.1" 200 11757
WARNING 2019-10-25 06:01:57,962 base 152 Not Found: /list/157/static/images/logo.png
WARNING 2019-10-25 06:01:57,976 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:01:57,978 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:01:57,979 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
WARNING 2019-10-25 06:01:57,979 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:01:57,984 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:03:27,958 basehttp 124 "GET /list/157/1/?sort=default HTTP/1.1" 200 11757
INFO 2019-10-25 06:03:27,977 basehttp 124 "GET /static/css/jquery.pagination.css HTTP/1.1" 304 0
INFO 2019-10-25 06:03:27,980 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-25 06:03:27,999 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-25 06:03:28,001 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-25 06:03:28,001 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:03:28,001 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-25 06:03:28,002 basehttp 124 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:03:28,005 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-10-25 06:03:28,007 basehttp 124 "GET /static/js/list.js HTTP/1.1" 304 0
INFO 2019-10-25 06:03:28,014 basehttp 124 "GET /static/js/jquery.pagination.min.js HTTP/1.1" 304 0
WARNING 2019-10-25 06:03:28,031 base 152 Not Found: /list/157/static/images/logo.png
WARNING 2019-10-25 06:03:28,032 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
WARNING 2019-10-25 06:03:28,048 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:03:28,048 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:03:28,057 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:03:28,059 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:03:33,192 basehttp 124 "GET /list/157/1/?sort=default HTTP/1.1" 200 11757
INFO 2019-10-25 06:03:33,211 basehttp 124 "GET /static/css/jquery.pagination.css HTTP/1.1" 304 0
INFO 2019-10-25 06:03:33,213 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-10-25 06:03:33,215 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-10-25 06:03:33,222 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-10-25 06:03:33,223 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-10-25 06:03:33,224 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-10-25 06:03:33,225 basehttp 124 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 304 0
WARNING 2019-10-25 06:03:33,235 base 152 Not Found: /list/157/static/images/logo.png
INFO 2019-10-25 06:03:33,236 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
WARNING 2019-10-25 06:03:33,236 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
INFO 2019-10-25 06:03:33,237 basehttp 124 "GET /static/js/list.js HTTP/1.1" 304 0
INFO 2019-10-25 06:03:33,251 basehttp 124 "GET /static/js/jquery.pagination.min.js HTTP/1.1" 304 0
WARNING 2019-10-25 06:03:33,257 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:03:33,258 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:03:33,278 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:03:33,279 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:03:34,807 basehttp 124 "GET /list/157/1/?sort=price HTTP/1.1" 200 11755
WARNING 2019-10-25 06:03:34,894 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:03:34,903 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:03:34,895 base 152 Not Found: /list/157/static/images/logo.png
WARNING 2019-10-25 06:03:34,903 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
WARNING 2019-10-25 06:03:34,905 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
WARNING 2019-10-25 06:03:34,908 basehttp 124 "GET /list/157/static/images/goods/goods002.jpg HTTP/1.1" 404 6275
INFO 2019-10-25 06:03:35,963 basehttp 124 "GET /list/157/1/?sort=default HTTP/1.1" 200 11757
WARNING 2019-10-25 06:03:36,018 base 152 Not Found: /list/157/static/images/logo.png
WARNING 2019-10-25 06:03:36,018 basehttp 124 "GET /list/157/static/images/logo.png HTTP/1.1" 404 6245
WARNING 2019-10-25 06:03:36,031 base 152 Not Found: /list/157/static/images/goods/goods001.jpg
WARNING 2019-10-25 06:03:36,031 basehttp 124 "GET /list/157/static/images/goods/goods001.jpg HTTP/1.1" 404 6275
WARNING 2019-10-25 06:03:36,039 base 152 Not Found: /list/157/static/images/goods/goods002.jpg
